COD_REGIONE;DESC_REGIONE;COD_PROVINCIA;DESC_PROVINCIA;COD_COMUNE;DESC_COMUNE;SIGLA_PROVINCIA;ANNO_CENSIMENTO;POPOLAZIONE_CENSITA_TOT;MAGG_PROP;DESC_TEMPO_GESTIONE;DATA_TEMPO_ELETTORALE;DATA_BALLOTTAGGIO;CONSIGLIERI_SPETTANTI;ASSESSORI_ASSEGNATI;SIGLA_TITOLO_ACCADEMICO;COGNOME;NOME;SESSO;DATA_NASCITA;DESC_SEDE_NASCITA;SEQ_ORDINA;DESCRIZIONE_CARICA;DATA_NOMINA;DESC_PARTITO;TIPO_MOVIMENTAZIONE;COD_MOVIMENTAZIONE;DESCRIZIONE;DATA_MOVIMENTAZIONE;DATA_CESSAZIONE;TITOLO_DI_STUDIO;PROFESSIONE
19;SICILIA;021;CATANIA;0000;;CT;2001;1054778;;SCIOGLIMENTO;15/06/2008;;45;9;;DI MAURO;MATTEO;M;01/01/1965;CATANIA (CT);110;Consigliere;12/07/2008;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;12/07/2008;15/06/2013;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;COMMERCIALISTI E ASSIMILATI
19;SICILIA;021;CATANIA;0000;;CT;2001;1054778;;SCIOGLIMENTO;15/06/2008;;45;9;;DISTEFANO;GAETANO;M;02/12/1950;CATANIA (CT);110;Consigliere;12/07/2008;LA DESTRA - FIAMMA TRICOLORE;N;901;PRIMA NOMINA;12/07/2008;15/06/2013;LAUREA;AGRONOMI, PERITI AGRARI, FORESTALI, ZOOTECNICI, E ASSIMILATI
19;SICILIA;021;CATANIA;0000;;CT;2001;1054778;;SCIOGLIMENTO;15/06/2008;;45;9;;GALLETTA;GIUSEPPE ASCENZIO;M;08/05/1975;CATANIA (CT);110;Consigliere;12/07/2008;PARTITO DEMOCRATICO;N;901;PRIMA NOMINA;12/07/2008;15/06/2013;LAUREA;AVVOCATI E PROCURATORI LEGALI
19;SICILIA;021;CATANIA;0000;;CT;2001;1054778;;SCIOGLIMENTO;15/06/2008;;45;9;;GRUTTADAURIA;SERGIO;M;10/10/1964;CALTAGIRONE (CT);110;Consigliere;12/07/2008;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;12/07/2008;15/06/2013;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
19;SICILIA;021;CATANIA;0000;;CT;2001;1054778;;SCIOGLIMENTO;15/06/2008;;45;9;;MILAZZO;CLAUDIO;M;24/08/1976;CATANIA (CT);110;Consigliere;12/07/2008;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;12/07/2008;15/06/2013;LAUREA;AVVOCATI E PROCURATORI LEGALI
19;SICILIA;021;CATANIA;0000;;CT;2001;1054778;;SCIOGLIMENTO;15/06/2008;;45;9;;PELLEGRITI;CARMELO;M;22/09/1977;BIANCAVILLA (CT);110;Consigliere;12/07/2008;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;12/07/2008;15/06/2013;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
19;SICILIA;021;CATANIA;0000;;CT;2001;1054778;;SCIOGLIMENTO;15/06/2008;;45;9;;PRIMAVERA;SANTO ORAZIO;M;02/07/1981;ACIREALE (CT);110;Consigliere;12/07/2008;UDC | MOVIMENTO PER L'AUTONOMIA;N;901;PRIMA NOMINA;12/07/2008;15/06/2013;LAUREA;AVVOCATI E PROCURATORI LEGALI
19;SICILIA;021;CATANIA;0000;;CT;2001;1054778;;SCIOGLIMENTO;15/06/2008;;45;9;;SINATRA;ANTONINO;M;30/09/1951;CATANIA (CT);110;Consigliere;12/07/2008;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;12/07/2008;15/06/2013;LAUREA;MEDICI CHIRURGHI SPECIALISTI
19;SICILIA;021;CATANIA;0000;;CT;2001;1054778;;SCIOGLIMENTO;15/06/2008;;45;9;;TOMARCHIO;SALVATORE;M;04/08/1960;ZAFFERANA ETNEA (CT);110;Consigliere;12/07/2008;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;12/07/2008;15/06/2013;LAUREA;MEDICI CHIRURGHI GENERICI
19;SICILIA;021;CATANIA;0000;;CT;2001;1054778;;SCIOGLIMENTO;15/06/2008;;45;9;;ZITELLI;GIUSEPPE;M;03/11/1978;BELPASSO (CT);110;Consigliere;12/07/2008;MOVIMENTO PER L'AUTONOMIA;N;901;PRIMA NOMINA;12/07/2008;15/06/2013;LAUREA;IMPRENDITORI TITOLARI E AMMIN. DELEGATI DI IMPRESE COMMERCIALI
19;SICILIA;021;CATANIA;0000;;CT;2001;1054778;;SCIOGLIMENTO;15/06/2008;;45;9;;TAGLIAFERRO;MAURIZIO GAETANO;M;03/11/1981;CATANIA (CT);110;Consigliere;12/07/2008;IND | MOVIMENTO PER L'AUTONOMIA;N;901;PRIMA NOMINA;12/07/2008;15/06/2013;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
19;SICILIA;021;CATANIA;0000;;CT;2001;1054778;;SCIOGLIMENTO;15/06/2008;;45;9;;BRANCIFORTE;GIUSEPPE;M;11/05/1978;CALTAGIRONE (CT);110;Consigliere;25/06/2012;RIFONDAZIONE COMUNISTA;N;901;Proclamazione;25/06/2012;15/06/2013;LICENZA MEDIA SUPERIORE;CONDIZIONI NON PROFESSIONALI
19;SICILIA;021;CATANIA;0000;;CT;2001;1054778;;SCIOGLIMENTO;15/06/2008;;45;9;;CASTIGLIONE;GIUSEPPE;M;07/08/1979;CATANIA (CT);110;Consigliere;12/07/2008;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;12/07/2008;15/06/2013;LICENZA MEDIA SUPERIORE;
19;SICILIA;021;CATANIA;0000;;CT;2001;1054778;;SCIOGLIMENTO;15/06/2008;;45;9;;LUCA;MARCO;M;24/09/1976;CATANIA (CT);110;Consigliere;12/07/2008;MOVIMENTO PER L'AUTONOMIA;N;901;PRIMA NOMINA;12/07/2008;15/06/2013;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
19;SICILIA;021;CATANIA;0000;;CT;2001;1054778;;SCIOGLIMENTO;15/06/2008;;45;9;;CATANIA;ALDO;M;21/09/1961;BRONTE (CT);110;Consigliere;12/07/2008;MOVIMENTO PER L'AUTONOMIA;N;901;PRIMA NOMINA;12/07/2008;15/06/2013;LAUREA;OPERATORI RADIOGRAFICI, OTTICI, ODONTOTECNICI E ASSIMILATI
19;SICILIA;021;CATANIA;0000;;CT;2001;1054778;;SCIOGLIMENTO;15/06/2008;;45;9;;MUSUMECI;ANTONINO;M;22/10/1965;CATANIA (CT);110;Consigliere;12/07/2008;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;12/07/2008;15/06/2013;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPRENDITORI TITOLARI E AMMIN. DELEGATI DI IMPRESE COMMERCIALI
19;SICILIA;021;CATANIA;0000;;CT;2001;1054778;;SCIOGLIMENTO;15/06/2008;;45;9;;LAUDANI;FRANCESCO;M;26/02/1973;CATANIA (CT);110;Consigliere;12/07/2008;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;12/07/2008;15/06/2013;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
19;SICILIA;021;CATANIA;0000;;CT;2001;1054778;;SCIOGLIMENTO;15/06/2008;;45;9;;TOMARCHIO;ANTONIO;M;24/02/1977;CATANIA (CT);110;Consigliere;12/07/2008;COMUNISTI ITALIANI;N;901;PRIMA NOMINA;12/07/2008;15/06/2013;LAUREA;PERSONE IN CERCA DI PRIMA OCCUPAZIONE
19;SICILIA;021;CATANIA;0000;;CT;2001;1054778;;SCIOGLIMENTO;15/06/2008;;45;9;;VALENTI;SALVATORE;M;17/01/1961;CATANIA (CT);110;Consigliere;12/07/2008;PARTITO DEMOCRATICO;N;901;PRIMA NOMINA;12/07/2008;15/06/2013;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
19;SICILIA;021;CATANIA;0000;;CT;2001;1054778;;SCIOGLIMENTO;15/06/2008;;45;9;;D'AGATA;VINCENZO;M;20/11/1962;CATANIA (CT);110;Consigliere;12/07/2008;LA DESTRA - FIAMMA TRICOLORE;N;901;PRIMA NOMINA;12/07/2008;15/06/2013;LAUREA;IMPRENDITORI TITOLARI E AMMIN. DELEGATI DI IMPRESE COMMERCIALI
19;SICILIA;021;CATANIA;0000;;CT;2001;1054778;;SCIOGLIMENTO;15/06/2008;;45;9;;STRANO;RAFFAELE;M;07/08/1952;RIPOSTO (CT);110;Consigliere;12/07/2008;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;12/07/2008;15/06/2013;LAUREA;MEDICI CHIRURGHI GENERICI
19;SICILIA;021;CATANIA;0000;;CT;2001;1054778;;SCIOGLIMENTO;15/06/2008;;45;9;;TROVATO;SANTO;M;27/07/1959;SAN GIOVANNI LA PUNTA (CT);110;Consigliere;12/07/2008;IND;N;901;PRIMA NOMINA;12/07/2008;15/06/2013;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
19;SICILIA;021;CATANIA;0000;;CT;2001;1054778;;SCIOGLIMENTO;15/06/2008;;45;9;;GALVAGNO;DOMENICO CLAUDIO;M;07/07/1954;PATERNO' (CT);110;Consigliere;12/07/2008;MOVIMENTO PER L'AUTONOMIA;N;901;PRIMA NOMINA;12/07/2008;15/06/2013;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
19;SICILIA;021;CATANIA;0000;;CT;2001;1054778;;SCIOGLIMENTO;15/06/2008;;45;9;;CRISTOFARO;ROCCO;M;14/10/1951;SCORDIA (CT);110;Consigliere;12/07/2008;MOVIMENTO PER L'AUTONOMIA;N;901;PRIMA NOMINA;12/07/2008;15/06/2013;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;INFERMIERI E ASSIMILATI
19;SICILIA;021;CATANIA;0000;;CT;2001;1054778;;SCIOGLIMENTO;15/06/2008;;45;9;;PAPPALARDO;EDMONDO;M;10/11/1970;CATANIA (CT);110;Consigliere;12/07/2008;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;12/07/2008;15/06/2013;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
19;SICILIA;021;CATANIA;0000;;CT;2001;1054778;;SCIOGLIMENTO;15/06/2008;;45;9;;PORROVECCHIO;GIACOMO;M;15/07/1959;GRAMMICHELE (CT);110;Consigliere;12/07/2008;L'ITALIA DEI VALORI;N;901;PRIMA NOMINA;12/07/2008;15/06/2013;LAUREA;PROFESSORI DI SCUOLA SECONDARIA SUPERIORE E ASSIMILATI
19;SICILIA;021;CATANIA;0000;;CT;2001;1054778;;SCIOGLIMENTO;15/06/2008;;45;9;;VANELLA;RAFFAELE;M;01/02/1951;GRAMMICHELE (CT);120;Consigliere supplente;11/02/2011;UDC;N;902;Surrogazione;11/02/2011;15/06/2013;LAUREA;Medici generici
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;MED;MONACO;GIUSEPPE;M;15/05/1948;REGALBUTO (EN);10;Presidente della provincia;21/06/2008;CENTRO DESTRA;N;901;PRIMA NOMINA;21/06/2008;18/06/2013;LAUREA;Medici specialisti in terapie mediche o chirurgiche
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;;ALVANO;ANTONINO ONOFRIO;M;21/02/1939;ENNA (EN);60;Assessore non di origine elettiva;03/08/2010;;N;901;Proclamazione;03/08/2010;29/04/2013;LAUREA;ALTRI INGEGNERI
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;DOTT;ZINNA;SALVATORE;M;09/06/1944;CATENANUOVA (EN);60;Assessore non di origine elettiva;03/08/2010;;N;901;Proclamazione;03/08/2010;29/04/2013;LAUREA;Pensionati e persone ritirate dal lavoro
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;DOTT;MELFA;MARCELLO;M;10/09/1968;ENNA (EN);60;Assessore non di origine elettiva;05/08/2010;;N;901;Proclamazione;05/08/2010;29/04/2013;LAUREA;Dottori agronomi e forestali
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;DOTT;BARBAROTTO;MARIO;M;04/08/1962;PIAZZA ARMERINA (EN);60;Assessore non di origine elettiva;03/08/2010;;N;901;Proclamazione;03/08/2010;29/04/2013;LAUREA;SPECIALISTI E TECNICI IN SCIENZE E ATTIVITA' GESTIONALI, COMMERCIALI E BANCARIE
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;DOTT;AMATO;GIUSEPPE MARIA;M;12/06/1961;PALERMO (PA);60;Assessore non di origine elettiva;03/08/2010;;N;901;Proclamazione;03/08/2010;29/04/2013;LAUREA;SPECIALISTI E TECNICI NELLE SCIENZE MATEMATICHE, FISICHE E NATURALI
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;ARCH;CAMPO;MAURIZIO;M;28/05/1953;ENNA (EN);60;Assessore non di origine elettiva;03/08/2010;;N;901;Proclamazione;03/08/2010;29/04/2013;LAUREA;Architetti, urbanisti e specialisti del recupero e della conservazione del territorio
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;DOTT;SAVOCA;GIUSEPPA;F;22/06/1950;ENNA (EN);60;Assessore non di origine elettiva;03/08/2010;;N;901;Proclamazione;03/08/2010;29/04/2013;LAUREA;Medici specialisti in terapie mediche o chirurgiche
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;DOTT;VICARI;VINCENZO;M;13/02/1949;ENNA (EN);60;Assessore non di origine elettiva;03/08/2010;;N;901;Proclamazione;03/08/2010;29/04/2013;LAUREA;Pensionati e persone ritirate dal lavoro
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;;GRECO;MASSIMO;M;29/03/1968;ENNA (EN);80;Presidente del consiglio;23/07/2008;CENTRO DESTRA;N;901;Proclamazione;23/07/2008;18/06/2013;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;RAG;BUSCEMI;FRANCESCO PAOLO;M;02/06/1984;;90;Vicepresidente del consiglio;23/07/2008;Colore Politico non pervenuto;N;901;Proclamazione;23/07/2008;18/06/2013;;
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;MED;SPEDALE;FRANCESCO;M;27/11/1965;ENNA (EN);110;Consigliere;23/07/2008;CENTRO DESTRA;N;901;Proclamazione;23/07/2008;18/06/2013;LAUREA;MEDICI CHIRURGHI SPECIALISTI
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;;SCHILLACI;PAOLO;M;27/07/1951;ENNA (EN);110;Consigliere;28/07/2010;Colore Politico non pervenuto;N;902;Surrogazione;28/07/2010;18/06/2013;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI NON ALTROVE CLASSIFICATI
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;ING;FERRARA;SALVATORE;M;18/03/1973;ENNA (EN);110;Consigliere;23/07/2008;CENTRO DESTRA;N;901;Proclamazione;23/07/2008;18/06/2013;LAUREA;INGEGNERI, ARCHITETTI E ALTRI SPECIALISTI E TECNICI IN MATERIA DI SCIENZE INGEGNERISTICHE, SICUREZZA E TUTELA DEL TERRITORIO, DEGLI EDIFICI E DELL'AMBIENTE, QUALITA' INDUSTRIALE
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;MED;CRAPANZANO;FILIPPO;M;09/09/1958;BARRAFRANCA (EN);110;Consigliere;23/07/2008;CENTRO DESTRA;N;901;Proclamazione;23/07/2008;18/06/2013;LAUREA;IMPIEGATI DI AMMINISTRAZIONI, ORGANI ED ENTI PUBBLICI (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;DOTT;CACCIATO;SALVATORE;M;08/08/1958;CALASCIBETTA (EN);110;Consigliere;30/05/2012;Colore Politico non pervenuto;N;902;Surrogazione;30/05/2012;18/06/2013;LAUREA;IMPIEGATI DI AMMINISTRAZIONI, ORGANI ED ENTI PUBBLICI (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;;CATANIA;FRANCESCO;M;08/09/1953;CENTURIPE (EN);110;Consigliere;23/07/2008;CENTRO DESTRA;N;901;Proclamazione;23/07/2008;18/06/2013;LICENZA MEDIA SUPERIORE;Impiegati di aziende, imprese, enti economici e soggetti di diritto privato con qualifiche non direttive
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;RAG;COLIANNI;ALFREDO;M;18/10/1963;NICOSIA (EN);110;Consigliere;23/07/2008;CENTRO DESTRA;N;901;Proclamazione;23/07/2008;18/06/2013;LICENZA MEDIA SUPERIORE;Imprenditori, gestori e responsabili di piccole imprese
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;RAG;FARACI;LUCA;M;17/12/1980;ENNA (EN);110;Consigliere;23/07/2008;CENTRO DESTRA;N;901;Proclamazione;23/07/2008;18/06/2013;LICENZA MEDIA SUPERIORE;Studenti
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;MED;MUSUMECI;SEBASTIANO;M;02/02/1954;PIEDIMONTE ETNEO (CT);110;Consigliere;23/07/2008;Colore Politico non pervenuto;N;901;Proclamazione;23/07/2008;18/06/2013;LAUREA;Dirigenti di altri Enti (di ricerca, ecc.), Istituzioni (scolastiche, sanitarie, ecc.), Università, Aziende di natura pubblica non economica
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;RAG;RUSSO;GIOVANNI;M;30/10/1972;ENNA (EN);110;Consigliere;23/07/2008;Colore Politico non pervenuto;N;901;Proclamazione;23/07/2008;18/06/2013;LICENZA MEDIA SUPERIORE;Specialisti in scienze e attività gestionali, commerciali e bancarie (organizzazione e controllo del lavoro nelle pubbliche amministrazioni e nelle imprese private, contabilità e finanza, rapporti con il mercato, pubbliche relazioni, ecc.)
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;RAG;NICASTRO;SEBASTIANO;M;22/10/1961;AGIRA (EN);110;Consigliere;23/07/2008;CENTRO DESTRA;N;901;Proclamazione;23/07/2008;18/06/2013;LICENZA MEDIA SUPERIORE;Impiegati di amministrazioni, organi ed enti pubblici con qualifiche non direttive
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;RAG;COMITO;FRANCESCO;M;24/01/1967;ENNA (EN);110;Consigliere;23/07/2008;CENTRO DESTRA;N;902;Surrogazione;23/07/2008;18/06/2013;LICENZA MEDIA SUPERIORE;Impiegati di amministrazioni, organi ed enti pubblici con qualifiche non direttive
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;;ROSSELLI;FILIPPO;M;11/11/1964;CALTANISSETTA (CL);110;Consigliere;21/12/2012;Colore Politico non pervenuto;N;902;Surrogazione;21/12/2012;18/06/2013;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;;GRANATA;LORENZO;M;31/05/1950;NICOSIA (EN);110;Consigliere;23/07/2008;CENTRO DESTRA;N;901;Proclamazione;23/07/2008;18/06/2013;TITOLI O DIPLOMI PROFESSIONALI POST MEDIA INFER.;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;;ALLORO;MARIO;M;09/09/1960;ENNA (EN);110;Consigliere;23/07/2008;Colore Politico non pervenuto;N;901;Proclamazione;23/07/2008;18/06/2013;LAUREA;DIRIGENTI DI AMMINISTRAZIONI, ORGANI ED ENTI PUBBLICI
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;;SUTERA;MICHELE;M;24/04/1954;CERAMI (EN);110;Consigliere;23/07/2008;Lista Civica non pervenuta;N;901;Proclamazione;23/07/2008;18/06/2013;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;COMMERCIANTI E ESERCENTI DI NEGOZIO
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;;LA PORTA;SALVATORE;M;11/01/1950;CATANIA (CT);110;Consigliere;11/09/2010;CENTRO DESTRA;N;904;Sentenza;11/09/2010;18/06/2013;LAUREA;PROFESSORI DI SCUOLA SECONDARIA SUPERIORE E ASSIMILATI
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;;REGALBUTO;GIUSEPPE;M;07/07/1970;BARRAFRANCA (EN);110;Consigliere;23/07/2008;CENTRO DESTRA;N;901;Proclamazione;23/07/2008;18/06/2013;LAUREA;IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;MED;BIZZINI;GIACOMO;M;12/10/1968;CALTAGIRONE (CT);110;Consigliere;30/05/2012;CENTRO DESTRA;N;902;Surrogazione;30/05/2012;18/06/2013;LAUREA;SPECIALISTI E TECNICI NELLE SCIENZE DELLA SALUTE E ADDETTI A SERVIZI SANITARI
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;AVV;LA MALFA;VINCENZO MASSIMILIANO;M;03/08/1966;PIAZZA ARMERINA (EN);110;Consigliere;30/05/2012;Colore Politico non pervenuto;N;902;Surrogazione;30/05/2012;18/06/2013;LAUREA;Procuratori legali e avvocati ed esperti legali in imprese o enti pubblici
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;MED;BANNÒ;DOMENICO;M;15/04/1968;CATANIA (CT);110;Consigliere;23/07/2008;Colore Politico non pervenuto;N;901;Proclamazione;23/07/2008;18/06/2013;LAUREA;Medici generici
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;;MIRODDI;SALVATORE;M;06/05/1948;AIDONE (EN);110;Consigliere;23/07/2008;Colore Politico non pervenuto;N;901;Proclamazione;23/07/2008;18/06/2013;LAUREA;MEDICI CHIRURGHI GENERICI
19;SICILIA;028;ENNA;0000;;EN;2001;177200;;SCIOGLIMENTO;15/06/2008;;25;8;DOTT;CIMINO;GIUSEPPE;M;23/08/1970;ENNA (EN);110;Consigliere;23/07/2008;CENTRO DESTRA;N;901;Proclamazione;23/07/2008;18/06/2013;LAUREA;Specialisti in scienze e attività gestionali, commerciali e bancarie (organizzazione e controllo del lavoro nelle pubbliche amministrazioni e nelle imprese private, contabilità e finanza, rapporti con il mercato, pubbliche relazioni, ecc.)
19;SICILIA;048;MESSINA;0000;;ME;2001;662450;;SCIOGLIMENTO;15/06/2008;;45;15;;RICEVUTO;GIOVANNI CESARE;M;27/10/1941;SALEMI (TP);10;Presidente della provincia;17/06/2008;CENTRO DESTRA;N;901;PRIMA NOMINA;17/06/2008;18/06/2013;LAUREA;AVVOCATI E PROCURATORI LEGALI
19;SICILIA;048;MESSINA;0000;;ME;2001;662450;;SCIOGLIMENTO;15/06/2008;;45;15;;TORRE;CARMELO;M;18/03/1953;BARCELLONA POZZO DI GOTTO (ME);20;Vicepresidente della provincia non di origine elettiva;31/01/2011;;N;901;Proclamazione;31/01/2011;18/06/2013;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
19;SICILIA;048;MESSINA;0000;;ME;2001;662450;;SCIOGLIMENTO;15/06/2008;;45;15;;TERRANOVA;ANTONINO;M;06/11/1946;SAN FRATELLO (ME);30;Assessore anziano;17/07/2008;LISTA CIVICA;N;901;PRIMA NOMINA;17/07/2008;18/06/2013;LAUREA;IMPRENDITORI TITOLARI E AMMIN. DELEGATI DI IMPRESE COMMERCIALI
19;SICILIA;048;MESSINA;0000;;ME;2001;662450;;SCIOGLIMENTO;15/06/2008;;45;15;;VENTIMIGLIA;ROSARIO;M;15/09/1976;MESSINA (ME);60;Assessore non di origine elettiva;12/07/2008;;N;901;PRIMA NOMINA;12/07/2008;18/06/2013;LAUREA;AVVOCATI E PROCURATORI LEGALI
19;SICILIA;048;MESSINA;0000;;ME;2001;662450;;SCIOGLIMENTO;15/06/2008;;45;15;;FICHERA;RENATO;M;04/02/1950;SANT'ALESSIO SICULO (ME);60;Assessore non di origine elettiva;12/07/2008;;N;901;PRIMA NOMINA;12/07/2008;18/06/2013;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI NON ALTROVE CLASSIFICATI
19;SICILIA;048;MESSINA;0000;;ME;2001;662450;;SCIOGLIMENTO;15/06/2008;;45;15;;MARTELLI;GIUSEPPE;M;18/12/1969;MESSINA (ME);60;Assessore non di origine elettiva;12/07/2008;;N;901;PRIMA NOMINA;12/07/2008;18/06/2013;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;PROFESSIONI NON ALTROVE CLASSIFICABILI
19;SICILIA;048;MESSINA;0000;;ME;2001;662450;;SCIOGLIMENTO;15/06/2008;;45;15;DOTT;CILENTO;BRUNO;M;11/03/1973;MESSINA (ME);60;Assessore non di origine elettiva;11/07/2012;;N;901;Proclamazione;11/07/2012;19/04/2013;LAUREA;ESERCENTI O ADDETTI AD ATTIVITA' COMMERCIALI O A SERVIZI ALLE PERSONE
